lat,lon,zip_code
43.723,-79.598,M9W 6K5
43.785,-79.169,M1C 1B6
43.665,-79.429,M6H 1Z6
43.666,-79.386,M4Y 1K9
43.73,-79.278,M1K 2M2
43.779,-79.409,M2N 5B1
43.641,-79.411,M5V 3H5
43.671,-79.427,M6G 3N1
43.771,-79.255,M1P 4N7
43.742,-79.593,M9V 2E9
43.769,-79.229,M1G 2P1
43.741,-79.501,M3L 1Y5
43.756,-79.256,M1P 2T8
43.651,-79.579,M9C 3S8
43.824,-79.211,M1B 5J2
43.701,-79.512,M9N 3A8
43.658,-79.586,M9C 3Z7
43.769,-79.282,M1P 2L9
43.697,-79.347,M4J 3S1
43.676,-79.568,M9R 3V7
43.657,-79.405,M5T 1S5
43.718,-79.3,M4A 2M2
43.689,-79.326,M4J 2G9
43.646,-79.443,M6R 2G6
43.71,-79.334,M3C 1B2
43.716,-79.328,M3C 3E7
43.664,-79.461,
43.699,-79.491,M6M 4N8
43.681,-79.332,M4J 5B2
43.754,-79.314,M3A 2W4
43.696,-79.295,M4C 5M9
43.747,-79.231,M1J 2V6
43.739,-79.258,M1K 4G4
43.611,-79.533,M8W 2T7
43.746,-79.588,M9V 2C9
43.77,-79.507,M3J 3T8
43.677,-79.281,M1N 2T6
43.649,-79.374,M5E 0B7
43.751,-79.592,M9V 2C9
43.608,-79.491,M8V 1G5
43.716,-79.299,M4B 2J0
43.663,-79.4,M5S 3J6
43.628,-79.508,M8Z 1N5
43.736,-79.252,M1K 2R9
43.601,-79.504,M8V 1J2
43.681,-79.43,M6C 1B7
43.682,-79.527,M9P 3A9
43.774,-79.322,M1T 1A4
43.72,-79.239,M1M 1V3
43.696,-79.449,M6E 2J3
43.653,-79.573,M9C 3S6
43.663,-79.31,M4L 6S5
43.666,-79.45,
43.693,-79.281,M1L 1B1
43.739,-79.588,M9V 5G5
43.662,-79.386,M5S 3M4
43.729,-79.572,M9W 4C9
43.726,-79.298,M1L 2L1
43.707,-79.344,M4H 1C3
43.765,-79.521,M3N 2G8
43.67,-79.298,M4E 1E5
43.818,-79.214,M1B 4L1
43.739,-79.238,M1J 2E4
43.657,-79.453,
43.652,-79.401,M5T 1H5
43.71,-79.477,M6M 4A2
43.738,-79.595,M9V 3L5
43.594,-79.537,M8W 1P7
43.727,-79.577,M9W 4L4
43.591,-79.546,M8W 3P1
43.723,-79.575,M9W 4N9
43.725,-79.575,M9W 4N9
43.658,-79.36,M5A 3E7
43.71,-79.524,M9N 2M1
43.667,-79.412,M5R 3G2
43.678,-79.358,M4K 1N1
43.682,-79.475,
43.68,-79.436,M6H 2M1
43.772,-79.364,M2K 2W1
43.688,-79.394,M4T 1Y7
43.63,-79.477,M8V 1A2
43.781,-79.361,M2J 2K9
43.727,-79.328,M3C 1J3
43.693,-79.279,M1L 1C6
43.649,-79.484,
43.639,-79.347,M5A 1A1
43.735,-79.272,M1K 2N2
43.782,-79.247,M1H 3J7
43.681,-79.466,
43.793,-79.363,M2H 1G6
43.761,-79.235,M1H 1S2
43.736,-79.22,M1M 2Z8
43.72,-79.43,M6A 1Z9
43.776,-79.173,M1E 2P9
43.702,-79.524,M9N 1X4
43.748,-79.285,M1P 2E3
43.662,-79.334,M4M 2Y6
43.694,-79.559,M9R 2K5
43.728,-79.264,M1K 3M6
43.662,-79.361,M5A 3H6
43.637,-79.436,M6K 1H9
43.653,-79.373,M5C 2H6
43.74,-79.507,M3L 1Y6
43.645,-79.392,M5V 3T4
43.758,-79.571,M9L 2K5
43.764,-79.206,M1G 1P1
43.691,-79.343,M4J 2P4
43.761,-79.325,M3A 1Z5
43.671,-79.43,M6H 2B5
43.761,-79.229,M1H 1B3
43.779,-79.406,M2N 5B1
43.732,-79.609,M9W 5L7
43.684,-79.499,
43.749,-79.502,M3J 1G6
43.677,-79.551,M9R 3H2
43.676,-79.496,
43.595,-79.53,M8W 1N4
43.591,-79.532,M8W 0A3
43.807,-79.219,M1B 4Y7
43.79,-79.433,M2R 2R1
43.708,-79.468,M6B 3Y8
43.734,-79.603,M9V 5E2
43.719,-79.424,M6B 3B1
43.752,-79.457,M3H 2T7
43.785,-79.193,M1C 0C7
43.711,-79.411,M5N 1M2
43.778,-79.324,M1T 3J4
43.777,-79.169,M1E 3Y3
43.732,-79.612,M9W 5L7
43.69,-79.477,M6M 1T9
43.763,-79.211,M1G 1R6
43.724,-79.564,M9W 2K5
43.702,-79.421,M5N 1B9
43.829,-79.279,M1V 4P1
43.791,-79.381,M2K 2K5
43.668,-79.382,M4Y 2C7
43.692,-79.316,M4C 3X9
43.691,-79.3,M4C 1T4
43.721,-79.241,M1M 1V3
43.671,-79.355,M4M 2B5
43.665,-79.353,M4M 2G9
43.648,-79.379,M5L 1A9
43.676,-79.359,M4K 1M8
43.723,-79.614,M9W 6T4
43.72,-79.339,M3C 1V4
43.746,-79.569,M9V 1V9
43.736,-79.259,M1K 2R4
43.771,-79.209,M1G 2V0
43.73,-79.509,M3L 1L4
43.75,-79.564,M9L 2G9
43.747,-79.389,M2L 1L3
43.643,-79.391,M5V 3B7
43.667,-79.402,M5S 1W5
43.659,-79.366,M5A 2Z6
43.738,-79.227,M1M 3R2
43.762,-79.286,M1P 2W1
43.665,-79.465,
43.733,-79.618,M9W 7H3
43.699,-79.494,M6M 4N8
43.733,-79.453,M3K 2C8
43.687,-79.517,M9P 1E9
43.721,-79.546,M9W 6A5
43.78,-79.349,M2J 2Z1
43.662,-79.336,M4M 1K8
43.637,-79.47,
43.69,-79.454,M6E 2K3
43.669,-79.312,M4L 1S4
43.763,-79.222,M1H 2A0
43.708,-79.391,M4P 1L1
43.719,-79.326,M3C 3P5
43.727,-79.418,M5M 3X9
43.751,-79.265,M1P 2S1
43.772,-79.443,M2R 3X2
43.78,-79.217,M1G 3H4
43.783,-79.182,M1C 1A8
43.764,-79.244,M1H 1M4
43.677,-79.472,
43.706,-79.458,M6B 3S8
43.771,-79.423,M2N 1Y7
43.673,-79.319,M4L 3B5
43.719,-79.488,M6L 2S5
43.679,-79.545,M9R 2R7
43.675,-79.55,M9R 2R5
43.674,-79.555,M9B 3H2
43.808,-79.33,M1W 2Y2
43.675,-79.358,M4K 2P1
43.732,-79.596,M9V 3W9
43.802,-79.323,M1W 1W4
43.718,-79.599,M9W 6K5
43.737,-79.246,M1J 2E1
43.602,-79.502,M8V 1H8
43.756,-79.315,M3A 2W4
43.693,-79.293,M4C 1M6
43.757,-79.433,M3H 4Y2
43.647,-79.512,M8X 1C3
43.661,-79.358,M5A 0M9
43.785,-79.36,M2J 2S8
43.786,-79.356,M2J 3C3
43.719,-79.24,M1M 1V3
43.81,-79.22,M1B 0C2
43.775,-79.226,M1G 2S4
43.779,-79.308,M1T 1M6
43.747,-79.288,M1R 3C7
43.717,-79.502,M6L 2E5
43.672,-79.496,
43.634,-79.486,M8Y 1R8
43.657,-79.396,M5T 2G7
43.666,-79.381,M4Y 2C6
43.751,-79.587,M9V 5C7
43.755,-79.309,M1R 2J1
43.654,-79.394,M5T 1Y5
43.744,-79.243,M1J 1J1
43.788,-79.433,M2R 2R1
43.765,-79.242,M1H 1H1
43.776,-79.235,M1H 3B7
43.685,-79.353,M4K 3M6
43.766,-79.554,L4L 3S8
43.714,-79.306,M4B 2V7
43.794,-79.175,M1C 4Y1
43.736,-79.26,M1K 2R4
43.68,-79.521,M9P 1A6
43.68,-79.321,M4C 1E2
43.74,-79.5,M3L 1Y5
43.674,-79.412,M5R 1V9
43.649,-79.387,M5H 3B3
43.809,-79.182,M1B 6K4
43.675,-79.279,M1N 2T6
43.764,-79.527,M3N 2E4
43.731,-79.595,M9V 3W9
43.722,-79.554,M9W 2H8
43.603,-79.507,M8V 3Z2
43.646,-79.516,M8X 1C4
43.763,-79.405,M2N 6S2
43.665,-79.379,M4Y 2G8
43.632,-79.507,M8Z 2J4
43.754,-79.255,M1P 2T8
43.772,-79.251,M1H 3K0
43.693,-79.517,M9P 1E9
43.74,-79.518,M3N 1C2
43.722,-79.509,M3M 1V1
43.759,-79.262,M1P 3K5
43.797,-79.282,M1S 1K7
43.653,-79.489,
43.695,-79.436,M6C 1X3
43.71,-79.475,M6M 4A2
43.735,-79.254,M1K 4M7
43.677,-79.506,
43.775,-79.307,M1T 1M6
43.72,-79.226,M1M 1C7
43.765,-79.441,M2R 3V3
43.687,-79.42,M6C 4B3
43.704,-79.504,M9N 2S4
43.734,-79.45,M3K 0C2
43.686,-79.52,M9P 3T3
43.734,-79.269,M1K 2P3
43.652,-79.405,M5T 2W6
43.759,-79.29,M1R 5G2
43.686,-79.571,M9R 3T9
43.701,-79.546,M9P 3M7
43.728,-79.229,M1M 1P2
43.778,-79.425,M2N 2J2
43.657,-79.434,M6H 4A9
43.65,-79.368,M5A 1E6
43.646,-79.408,M6J 1E4
43.812,-79.227,M1B 1Y3
43.779,-79.204,M1E 4C7
43.652,-79.373,M5B 1Y6
43.669,-79.4,M5R 2M7
43.643,-79.436,M6K 3L2
43.739,-79.263,M1K 3W5
43.801,-79.212,M1B 1M4
43.65,-79.392,M5V 2A4
43.697,-79.275,M1L 3W5
43.691,-79.288,M1L 1B1
43.763,-79.501,M3J 1V6
43.818,-79.205,M1B 5H3
43.65,-79.381,M5X 1A6
43.601,-79.503,M8V 2Z3
43.672,-79.414,M5R 3G7
43.743,-79.221,M1J 2G2
43.65,-79.386,M5H 2L2
43.808,-79.302,M1V 1S4
43.778,-79.311,M1T 1M6
43.74,-79.232,M1J 2E5
43.668,-79.386,M4Y 2T0
43.744,-79.227,M1J 2H1
43.698,-79.502,M6M 4C4
43.732,-79.224,M1M 3N8
43.788,-79.183,M1C 1H1
43.792,-79.358,M2J 3C3
43.742,-79.233,M1J 2M7
43.692,-79.287,M1L 1B1
43.767,-79.186,M1E 3E1
43.807,-79.176,M1B 2X2
43.786,-79.206,M1E 4C7
43.73,-79.566,M9W 4C9
43.79,-79.365,M2J 2W3
43.693,-79.449,M6E 3S5
43.79,-79.354,M2J 3C3
43.65,-79.389,M5V 1V6
43.642,-79.566,M9C 5S1
43.816,-79.325,M1W 3T5
43.64,-79.441,M6R 1A8
43.742,-79.236,M1J 2M7
43.689,-79.494,M6M 5C4
43.685,-79.6,M9W 5N4
43.729,-79.262,M1K 3G2
43.801,-79.307,M1V 1S4
43.81,-79.185,M1B 6K4
43.673,-79.391,M5R 1H4
43.747,-79.562,M9M 1W2
43.769,-79.467,M3H 5Y2
43.759,-79.326,M3A 2T7
43.589,-79.532,M8W 3G7
43.736,-79.529,M9M 2L7
43.725,-79.417,M5M 3X9
43.659,-79.39,M5G 2C4
43.787,-79.438,M2R 1Z3
43.662,-79.447,
43.672,-79.324,M4L 2Y1
43.785,-79.282,M1S 1T3
43.735,-79.219,M1M 2Z8
43.678,-79.468,
43.635,-79.541,M9B 1B1
43.687,-79.467,M6M 3P1
43.656,-79.399,M5T 2G6
43.655,-79.368,M5A 3S5
43.712,-79.33,M3C 3E7
43.66,-79.382,
43.655,-79.437,M6H 4B1
43.602,-79.498,M8V 2W2
43.8,-79.199,M1B 5N6
43.683,-79.427,M6C 1B1
43.687,-79.428,M6C 2X4
43.794,-79.229,M1B 1M5
43.597,-79.525,M8V 0B8
43.8,-79.308,M1W 2S2
43.731,-79.585,M9V 3S3
43.669,-79.375,M4X 1W7
43.808,-79.286,M1V 2W6
43.807,-79.28,M1V 2W6
43.699,-79.435,M6C 2E2
43.774,-79.443,M2R 1N2
43.677,-79.336,M4J 3T2
43.742,-79.261,M1K 4H2
43.642,-79.384,M5J 3A6
43.758,-79.492,M3J 1R7
43.802,-79.328,M1W 3J5
43.82,-79.271,M1V 3H7
43.79,-79.17,M1C 4Y1
43.645,-79.391,M5V 3P6
43.806,-79.383,M2M 4B5
43.711,-79.309,M4B 2T8
43.642,-79.434,M6K 1L9
43.637,-79.437,M6K 3A6
43.663,-79.348,M4M 1H4
43.658,-79.379,M5B 1G7
43.755,-79.36,M3B 2M5
43.676,-79.57,M9R 3V7
43.757,-79.261,M1P 3K5
43.661,-79.379,M5B 2A2
43.741,-79.551,M9V 1J5
43.713,-79.5,M6L 3E2
43.726,-79.253,M1K 5J2
43.656,-79.408,M6L 1T8
43.672,-79.562,M9B 6A4
43.756,-79.56,M9L 2C1
43.757,-79.238,M1H 1A4
43.688,-79.303,M4C 1L2
43.749,-79.548,M9M 2A8
43.655,-79.572,M9C 3S6
43.741,-79.263,M1K 3W5
43.807,-79.289,M1V 5H4
43.759,-79.31,M1R 4B0
43.68,-79.475,
43.67,-79.413,M5R 3H2
43.666,-79.406,M5S 2N5
43.745,-79.295,M1R 2Z3
43.715,-79.491,M6L 2V4
43.765,-79.191,M1E 5B3
43.68,-79.471,
43.806,-79.219,M1B 4Y7
43.68,-79.319,M4L 3C6
43.651,-79.389,M5V 1Z1
43.7,-79.271,M1L 3W5
43.737,-79.592,M9V 3S4
43.654,-79.383,M5H 2N2
43.654,-79.465,
43.681,-79.358,M4K 2R6
43.743,-79.515,M3L 2N1
43.737,-79.59,M9V 3R4
43.756,-79.229,M1H 2A2
43.639,-79.451,M6R 1B6
43.674,-79.307,M4L 1T7
43.767,-79.239,M1H 1H1
43.647,-79.526,M9A 4Y1
43.741,-79.221,M1M 2J1
43.725,-79.51,M3L 2H9
43.765,-79.224,M1H 2A0
43.79,-79.446,M2R 1Z9
43.669,-79.484,
43.738,-79.578,M9V 3M5
43.74,-79.228,M1M 3R2
43.72,-79.446,M6A 1W4
43.679,-79.478,
43.734,-79.559,M9V 1H2
43.769,-79.416,M2N 6Z9
43.657,-79.377,M5B 1Z5
43.687,-79.49,M6M 5C4
43.706,-79.275,M1L 0E2
43.679,-79.436,M6E 1A3
43.686,-79.425,M6C 2X4
43.718,-79.468,M6A 2X3
43.744,-79.492,M3J 3C8
43.616,-79.525,M8Z 1K5
43.693,-79.287,M1L 2P7
43.663,-79.383,M4Y 1B4
43.643,-79.351,M5A 1A4
43.663,-79.373,M5A 2S3
43.659,-79.424,M6G 3T5
43.707,-79.235,M1M 2K8
43.764,-79.197,M1E 1X2
43.703,-79.477,M6M 2Y8
43.69,-79.294,M4C 1M1
43.733,-79.504,M3M 1S5
43.833,-79.251,M1X 1N5
43.646,-79.379,M5J 2S1
43.703,-79.417,M5N 2R1
43.809,-79.181,M1B 2X2
43.769,-79.322,M2J 5H3
43.747,-79.407,M2P 2G6
43.655,-79.402,M5T 2L6
43.696,-79.448,M6E 2H4
43.751,-79.586,M9V 5C7
43.727,-79.292,M1L 2L6
43.728,-79.288,M1L 2L6
43.663,-79.372,M5A 2K9
43.679,-79.552,M9R 4A3
43.76,-79.59,M9V 5C6
43.688,-79.469,M6M 3P1
43.681,-79.311,M4L 2C2
43.639,-79.565,M9C 2P7
43.671,-79.372,M4X 1N4
43.66,-79.512,M8X 0B3
43.797,-79.319,M1W 2S0
43.747,-79.217,M1J 3G4
43.731,-79.504,M3M 1S5
43.659,-79.376,M5A 4R6
43.684,-79.357,M4K 2R6
43.679,-79.422,M5R 3H7
43.652,-79.428,M6H 1A7
43.654,-79.381,M5B 2H1
43.743,-79.494,M3J 3C8
43.777,-79.213,M1G 3H4
43.689,-79.462,M6E 4Y2
43.671,-79.373,M4X 1N4
43.633,-79.425,M6K 1A9
43.754,-79.56,M9L 2C1
43.716,-79.553,M9W 3W7
43.75,-79.49,M3J 1P5
43.658,-79.386,M5G 2J9
43.678,-79.347,M4K 3K9
43.685,-79.347,M4K 3W2
43.719,-79.508,M3M 1V1
43.682,-79.495,
43.687,-79.513,M9A 4S4
43.672,-79.379,M4W 3J6
43.679,-79.328,M4J 1G3
43.816,-79.315,M1W 3M9
43.776,-79.232,M1H 3B7
43.653,-79.412,M6J 1V9
43.661,-79.337,M4M 1K2
43.774,-79.231,M1H 3B7
43.806,-79.212,M1B 1M9
43.664,-79.329,M4L 1C3
43.699,-79.436,M6C 2E5
43.621,-79.525,M8Z 1S2
43.622,-79.506,M8Z 4B6
43.773,-79.359,M2J 5A3
43.796,-79.416,M2M 2S5
43.66,-79.344,M4M 1J4
43.689,-79.297,M4C 1L8
43.756,-79.509,M3N 1L6
43.646,-79.474,
43.805,-79.264,M1S 3Y7
43.774,-79.211,M1G 2V0
43.654,-79.464,
43.676,-79.451,M6C 1C5
43.72,-79.456,M6A 3B2
43.668,-79.387,M4W 1A5
43.704,-79.497,M6M 4W4
43.668,-79.406,M5S 1X1
43.649,-79.518,M8X 1N1
43.653,-79.482,
43.712,-79.591,M9W 7C8
43.663,-79.531,M9A 3L8
43.75,-79.518,M3N 1K8
43.686,-79.301,M4C 4X4
43.74,-79.269,M1K 3W5
43.666,-79.409,M5S 2N5
43.781,-79.298,M1T 3L0
43.751,-79.454,M3H 2T5
43.753,-79.452,M3H 2T1
43.782,-79.305,M1T 3K7
43.736,-79.581,M9V 3M5
43.713,-79.277,M1L 1W3
43.78,-79.3,M1T 3L0
43.657,-79.366,M5A 1W7
43.791,-79.181,M1C 3T7
43.782,-79.263,M1P 5J1
43.804,-79.352,M2H 3B5
43.794,-79.183,M1C 3T7
43.731,-79.605,M9W 5L7
43.805,-79.355,M2H 3B5
43.756,-79.471,M3J 3A7
43.645,-79.412,M6J 1G3
43.662,-79.359,M5A 1X6
43.685,-79.473,M6M 3W5
43.723,-79.449,M6A 2T3
43.692,-79.468,M6M 1Y3
43.781,-79.344,M2J 3C5
43.668,-79.34,M4M 1Z4
43.65,-79.44,M6H 1C5
43.686,-79.356,M4K 2S5
43.673,-79.32,M4L 1Y9
43.689,-79.477,M6M 1T9
43.633,-79.4,M5V 3N2
43.69,-79.349,M4K 3W2
43.64,-79.437,M6K 2Y3
43.767,-79.407,M2N 5S9
43.764,-79.219,M1G 1Y2
43.689,-79.303,M4C 1L2
43.689,-79.301,M4C 1L7
43.64,-79.49,M8Y 1W5
43.811,-79.253,M1V 0C1
43.713,-79.37,M4G 1R4
43.643,-79.405,M5V 1G4
43.779,-79.418,M2N 7H2
43.716,-79.363,M2G 2N1
43.639,-79.571,M9C 2H3
43.723,-79.508,M3M 1V1
43.689,-79.296,M4C 1L8
43.743,-79.198,M1E 1L1
43.592,-79.535,M8W 3E9
43.682,-79.426,M6C 1B7
43.725,-79.265,M1K 3M6
43.736,-79.35,M3C 1P6
43.644,-79.421,M6J 1H6
43.687,-79.305,M4C 1L1
43.675,-79.431,M6G 4A9
43.781,-79.293,M1T 3K9
43.675,-79.48,
43.711,-79.512,M9N 2M1
43.679,-79.432,M6C 1C1
43.666,-79.385,M4Y 2T0
43.774,-79.445,M2R 1N2
43.824,-79.229,M1X 1Z8
43.693,-79.478,M6M 3X7
43.707,-79.397,M4P 1A9
43.692,-79.286,M1L 2P7
43.732,-79.604,M9W 0B3
43.709,-79.496,M6L 1M8
43.705,-79.527,M9N 1X7
43.645,-79.475,
43.641,-79.47,
43.761,-79.415,M2N 6K9
43.701,-79.528,M9P 3W3
43.726,-79.48,M3K 1V5
43.654,-79.467,
43.794,-79.358,M2H 1V9
43.751,-79.299,M1R 3V3
43.828,-79.277,M1V 4E7
43.667,-79.335,M4M 2A1
43.646,-79.394,M5V 1K1
43.754,-79.263,M1P 4Y4
43.655,-79.366,M5A 1S2
43.65,-79.391,M5T 1X4
43.784,-79.299,M1T 2V3
43.696,-79.277,M1L 3Z3
43.693,-79.531,M9P 3B6
43.759,-79.197,M1E 5B3
43.686,-79.443,M6E 3N4
43.737,-79.585,M9V 3M5
43.795,-79.41,M2M 3G1
43.756,-79.489,M3J 1N2
43.69,-79.439,M6E 2W1
43.762,-79.408,M2N 5W9
43.78,-79.443,M2R 1Y8
43.748,-79.486,M3J 1M7
43.6,-79.509,M8V 1K5
43.731,-79.459,M3K 1S6
43.791,-79.369,M2H 1S9
43.7,-79.44,M6E 3B5
43.793,-79.242,M1B 2W2
43.653,-79.369,M5A 2R1
43.677,-79.41,M5R 1X8
43.79,-79.271,M1S 2E2
43.602,-79.545,M8W 3T7
43.785,-79.195,M1C 0C7
43.758,-79.225,M1H 2A2
43.623,-79.518,M8Z 6C7
43.681,-79.335,M4J 1K8
43.735,-79.247,M1J 1A7
43.652,-79.397,M5T 2C2
43.724,-79.494,M3M 3C6
43.679,-79.346,M4K 1R1
43.714,-79.449,M6B 2W1
43.766,-79.492,M3J 3K3
43.731,-79.274,M1K 2W5
43.732,-79.463,M3K 1R6
43.657,-79.449,
43.742,-79.225,M1J 2G4
43.649,-79.366,M5A 4M8
43.668,-79.439,M6H 2A3
43.69,-79.446,M6E 3R4
43.747,-79.276,M1P 2P7
43.772,-79.514,M3J 2P3
43.81,-79.314,M1W 3A4
43.664,-79.353,M4M 2G9
43.643,-79.533,M9A 1C4
43.665,-79.41,M5S 1Y5
43.736,-79.422,M5M 3Z6
43.777,-79.189,M1E 3G3
43.651,-79.387,M5G 2J5
43.801,-79.297,M1T 3C6
43.664,-79.409,M5S 2R5
43.727,-79.48,M3K 1V5
43.693,-79.445,M6E 2A2
43.735,-79.598,M9V 5E2
43.763,-79.339,M3A 3A6
43.726,-79.565,M9W 2K7
43.661,-79.442,M6H 3Y9
43.81,-79.263,M1V 1Z6
43.782,-79.456,M2R 3K2
43.631,-79.572,M9C 2A2
43.638,-79.392,M5V 3V9
43.712,-79.567,M9W 1Y4
43.731,-79.268,M1K 5G8
43.772,-79.321,M2J 5H3
43.67,-79.457,
43.699,-79.299,M4B 2E6
43.655,-79.478,
43.651,-79.357,M5A 2Z8
43.747,-79.201,M1E 1N0
43.717,-79.538,M9M 1A9
43.654,-79.426,M6H 1A4
43.739,-79.217,M1M 2Z8
43.826,-79.224,M1X 1V6
43.755,-79.46,M3H 5R2
43.682,-79.328,M4J 1M6
43.708,-79.296,M1L 1T4
43.672,-79.416,M5R 3H2
43.656,-79.402,M5T 2M1
43.708,-79.511,M9N 1K2
43.64,-79.439,M6R 1A1
43.668,-79.308,M4L 1G8
43.772,-79.258,M1P 4N7
43.741,-79.218,M1M 2Z8
43.661,-79.581,M9C 4R3
43.645,-79.548,M9B 1V1
43.751,-79.222,M1H 3A1
43.757,-79.495,M3J 1R7
43.7,-79.279,M1L 3Z3
43.728,-79.575,M9W 4L4
43.785,-79.278,M1S 5H5
43.725,-79.558,M9W 3X8
43.643,-79.4,M5V 2V5
43.65,-79.418,M6J 1R3
43.647,-79.514,M8X 1C4
43.661,-79.351,M4M 2E9
43.707,-79.307,M4B 2N7
43.728,-79.252,M1K 1J2
43.657,-79.406,M5T 1S7
43.745,-79.486,M3M 2W9
43.655,-79.375,M5B 0B8
43.755,-79.352,M3B 1Y2
43.644,-79.4,M5V 2M9
43.735,-79.269,M1K 2P3
43.768,-79.499,M3J 0K9
43.788,-79.318,M1W 1L7
43.759,-79.423,M2N 6P8
43.748,-79.242,M1J 1J1
43.68,-79.539,M9A 3N2
43.808,-79.171,M1B 2X3
43.797,-79.316,M1W 2R6
43.653,-79.402,M5T 2L5
43.752,-79.265,M1P 2S1
43.801,-79.326,M1W 3J5
43.766,-79.207,M1G 1R6
43.743,-79.232,M1J 2V6
43.693,-79.463,M6E 4Y2
43.654,-79.391,M5T 1W2
43.725,-79.254,M1K 5J2
43.741,-79.543,M9M 1S3
43.764,-79.215,M1G 1H7
43.685,-79.47,M6M 3P1
43.736,-79.253,M1K 2R9
43.665,-79.321,M4L 1E2
43.6,-79.519,M8V 1L8
43.702,-79.299,M4B 1E3
43.783,-79.179,M1C 1A8
43.666,-79.37,M4X 1A6
43.65,-79.453,M6R 1T2
43.683,-79.48,M6L 2H4
43.668,-79.397,M5S 3M2
43.69,-79.379,M4T 1C7
43.662,-79.398,M5S 3M2
43.757,-79.531,M3N 1X1
43.677,-79.344,M4K 1R3
43.646,-79.375,M5E 1A7
43.664,-79.404,M5S 1G6
43.759,-79.42,M2N 1N1
43.759,-79.191,M1E 2E5
43.696,-79.442,M6E 2H4
43.688,-79.464,M6M 3P1
43.77,-79.443,M2R 0A8
43.813,-79.208,M1B 3A9
43.618,-79.503,M8Y 2R3
43.71,-79.439,M6B 2A2
43.753,-79.357,M3B 2R2
43.743,-79.305,M1R 5B1
43.724,-79.621,M9W 7A6
43.734,-79.618,M9W 7H3
43.704,-79.524,M9N 1X7
43.738,-79.572,M9V 1A8
43.706,-79.4,M4R 1A1
43.645,-79.403,M5V 0M9
43.687,-79.307,M4C 1K4
43.651,-79.561,M9B 2E4
43.78,-79.452,M2R 3K2
43.75,-79.264,M1P 2S1
43.732,-79.613,M9W 7H3
43.697,-79.443,M6E 2H4
43.771,-79.522,M3N 1S9
43.73,-79.589,M9V 3S3
43.727,-79.562,M9W 2T4
43.689,-79.461,M6E 4T5
43.654,-79.481,
43.739,-79.562,M9V 2X6
43.638,-79.471,
43.65,-79.417,M6J 2W5
43.687,-79.447,M6E 1Y2
43.735,-79.442,M3H 2Z1
43.651,-79.4,M5T 2V5
43.775,-79.504,M3J 1P3
43.816,-79.323,M1W 3Y1
43.701,-79.39,M4S 2L2
43.671,-79.484,
43.693,-79.462,M6E 4Y2
43.72,-79.455,M6A 0B7
43.651,-79.398,M5T 2C2
43.784,-79.321,M1W 1H8
43.714,-79.44,M6A 1B1
43.651,-79.566,M9B 4S1
43.651,-79.385,M5H 2L3
43.701,-79.399,M2S 2A2
43.649,-79.397,M5V 2B1
43.659,-79.44,M6H 1N7
43.72,-79.551,M9W 1V4
43.679,-79.415,M5R 3E6
43.648,-79.41,M6J 1V9
43.687,-79.439,M6E 2W1
43.663,-79.384,M4Y 1X7
43.64,-79.506,M8Y 3X1
43.74,-79.431,M3H 1M1
43.648,-79.385,M5J 1V6
43.695,-79.452,M6E 2J5
43.701,-79.26,M1N 2J1
43.691,-79.448,M6E 3S2
43.649,-79.401,M5V 2B6
43.748,-79.281,M1P 2P9
43.672,-79.494,
43.768,-79.419,M2N 6W3
43.677,-79.496,
43.782,-79.235,M1H 2Z1
43.689,-79.559,M9R 3N3
43.648,-79.392,M5V 2E9
43.749,-79.332,M3A 1S5
43.754,-79.252,M1P 2T8
43.7,-79.391,M4S 1C2
43.698,-79.397,M4S 1Z2
43.711,-79.331,M3C 1B4
43.67,-79.318,M4L 3B2
43.692,-79.441,M6E 2A2
43.718,-79.338,M3C 1T3
43.805,-79.202,M1B 2V2
43.779,-79.141,M1C 2C6
43.711,-79.248,M1N 4E6
43.661,-79.36,M5A 2B7
43.732,-79.342,M3C 3R7
43.682,-79.329,M4C 1J4
43.756,-79.196,M1E 1W7
43.758,-79.513,M3J 2V7
43.698,-79.44,M6C 2E5
43.672,-79.406,M5R 2X3
43.644,-79.419,M6J 1H4
43.692,-79.283,M1L 3E4
43.693,-79.464,M6E 4Y2
43.642,-79.429,M6K 0B9
43.645,-79.523,M8X 2X3
43.685,-79.448,M6E 3R4
43.766,-79.196,M1E 1X2
43.634,-79.422,M6K 0B3
43.774,-79.182,M1E 3J5
43.679,-79.439,M6E 1A3
43.797,-79.426,L4J 1A1
43.7,-79.515,M9N 3B3
43.644,-79.394,M5V 2J2
43.61,-79.552,M8W 2W6
43.809,-79.214,M1B 3G5
43.659,-79.414,M6G 2V8
43.671,-79.294,M4E 1G1
43.683,-79.463,
43.727,-79.466,M3K 1E3
43.767,-79.291,M1W 2H5
43.648,-79.516,M8X 1C4
43.653,-79.383,M5H 3M9
43.766,-79.496,M3J 3G3
43.689,-79.582,M9W 1J3
43.661,-79.404,M5T 1S3
43.676,-79.558,M9G 6H6
43.654,-79.369,M5A 2R1
43.683,-79.418,M6C 1A1
43.66,-79.409,M5S 2R4
43.693,-79.34,M4J 3R7
43.728,-79.486,M3M 2K2
43.656,-79.43,M6H 1A5
43.663,-79.368,M5A 2L2
43.775,-79.281,M1P 5B7
43.738,-79.244,M1J 2E3
43.709,-79.336,M3C 1B2
43.677,-79.39,M4W 2K9
43.705,-79.247,M1M 1A1
43.753,-79.243,M1J 1J0
